"year","region_id","name","ons_code","road_category_id","total_link_length_km","total_link_length_miles","pedal_cycles","two_wheeled_motor_vehicles","cars_and_taxis","buses_and_coaches","lgvs","all_hgvs","all_motor_vehicles"
2005,11,"North East","E12000001",6,12683.7,7881.29,71712732.1348113,34415989.3243935,3235547558.80303,108263806.026821,500407689.699003,63438700.5752317,3942073744.42848
2006,1,"South West","E12000009",1,325.7,202.38,0,24799952.6515152,4129922731.56019,32019896.616261,569389127.184741,579544867.349678,5335676575.36238
2006,1,"South West","E12000009",2,1.1,0.68,0,218544.947506562,14161263.5334646,144449.229002625,1915511.5376203,945531.222659667,17385300.4702537
2006,1,"South West","E12000009",3,705.1,438.13,856217.19160105,27559774.3552652,3012450749.80862,17955295.4495745,457486130.684304,272624888.153185,3788076838.45095
2006,1,"South West","E12000009",4,4231.19,2629.14,34356222.8460789,117885664.43843,8297326608.82322,85407358.6815498,1239671243.99755,419198691.112652,10159489567.0534
2006,1,"South West","E12000009",5,3272.1,2033.19,25158324.1547227,47382867.5648766,2147103929.68842,31250619.9136419,431116893.89198,77170046.0872517,2734024357.12125
2006,1,"South West","E12000009",6,41408,25729.74,203073514.849819,177251438.932861,7119076867.84697,121279174.441633,1241022165.65409,168929844.93172,8827559491.80218
2006,2,"East Midlands","E12000004",1,195.4,121.42,0,11017536.6484729,3034394876.11101,19882759.3727631,506984270.60964,676518472.433488,4248798300.7362
2006,2,"East Midlands","E12000004",3,550.82,342.26,1318028.33949734,19086580.8055953,3014224547.33109,14477382.5856995,494608684.408057,575946913.525014,4118343723.09463
2006,2,"East Midlands","E12000004",4,3293.04,2046.2,27348899.800167,75889791.9897797,7007635225.43968,62612369.9470095,1075061166.47528,576644000.692207,8797842554.54396
2006,2,"East Midlands","E12000004",5,2002.8,1244.48,13627455.272364,22875269.5683844,1300612725.17417,16847461.2030991,266892702.84372,65795593.4514182,1673023752.26888
2006,2,"East Midlands","E12000004",6,25215.4,15668.12,188160257.20356,105014384.880266,5656155119.8161,102379070.533478,959567164.078662,179828836.196804,7002944575.33202
2006,3,"Scotland","S92000003",1,407.04,252.92,82736.8169887855,12700870.2614233,2973557505.72904,28098854.160453,478416878.3989,504300944.173527,3997074712.52262
2006,3,"Scotland","S92000003",3,2806.96,1744.16,3285298.01583751,41758382.8566174,4812063728.63726,48182313.8185497,729072279.41944,543133503.247286,6174210207.97915
2006,3,"Scotland","S92000003",4,7518.5,4671.78,20994866.4797582,55169948.3143442,6263572758.46556,109332256.093166,941650607.39034,390994737.607373,7760720784.1518
2006,3,"Scotland","S92000003",5,7328,4553.41,15584787.7726689,21363405.6088506,1851018449.99093,41633272.9773684,442492688.734105,87944528.5339182,2444452345.95711
2006,3,"Scotland","S92000003",6,41438.6,25748.75,121726149.582926,56614811.2603589,5516271214.71376,151021784.229991,988296098.922542,164176332.597754,6876380241.46298
2006,4,"Wales","W92000004",1,141.3,87.8,0,9517364.83933826,1618310480.85431,10255849.8990893,259811613.303309,194357787.085918,2092253095.98197
2006,4,"Wales","W92000004",3,1546.6,961.01,1863537.93843951,27494614.5758769,3248233822.4146,28772635.3097908,514928910.164638,277982918.070965,4097412900.53587
2006,4,"Wales","W92000004",4,2627.04,1632.37,9902531.03127734,34251953.5910284,4017214659.10955,52007753.0658455,546067119.894814,173475377.358725,4823016863.01996
2006,4,"Wales","W92000004",5,2971.2,1846.22,8039343.36038404,13912744.4494624,1046225024.40875,21209358.2430745,236320542.280253,44375153.5909199,1362042822.92875
2006,4,"Wales","W92000004",6,26560.7,16504.05,64974296.8596675,62518921.8022614,3838709027.6092,65547623.6593073,725099039.045585,101502223.640248,4793376835.67558
2006,5,"North West","E12000002",1,611.5,379.97,0,34672759.2112066,7986164727.98855,52502429.8720472,1296634567.25225,1333223654.48282,10703198138.8069
2006,5,"North West","E12000002",2,26,16.16,0,1049814.08573928,248158740.455739,1235200.80231448,37411760.6304184,19107441.914221,306962957.888431
2006,5,"North West","E12000002",3,337.4,209.65,1110891.45639466,10680579.1676609,1212054315.92003,9155595.38544898,179517505.579913,146187269.160602,1557595741.49467
2006,5,"North West","E12000002",4,3666.95,2278.54,45212177.7568997,82246973.3009226,9101117115.11026,129126440.804452,1201067794.2379,470207857.518343,10983766180.9719
2006,5,"North West","E12000002",5,1952.3,1213.1,25867812.514518,27874519.4351399,1764422446.84246,40982298.2002796,295937227.771608,53270551.6073652,2182487043.65778
2006,5,"North West","E12000002",6,30286.6,18819.22,186678531.281952,103551346.596015,7378378257.34549,124173726.423028,1152730797.25433,166089483.111211,8924923610.35795
2006,6,"London","E12000007",1,60.1,37.34,0,11514864.7523463,1032384173.6136,10523270.3511493,164486235.38535,138280074.365704,1357188618.46815
2006,6,"London","E12000007",4,1719.7,1068.57,189932342.619104,326404703.717788,8834381146.91451,268743696.810626,1521913969.60501,415196390.579019,11366639907.627
2006,6,"London","E12000007",5,497,308.82,17802755.4912237,44458269.3599696,992577827.179843,25967687.9536491,162969409.25999,23452643.2996079,1249425837.0476
2006,6,"London","E12000007",6,12468.8,7747.75,159149304.131955,129692536.286242,4557643203.4253,79793285.1398276,747361400.539141,80180953.3326126,5594671378.48415
2006,7,"East of England","E12000006",1,265,164.66,0,31077608.6405393,3819992021.28321,28383060.1164201,649010816.829714,652884773.236797,5181348280.10668
2006,7,"East of England","E12000006",3,788.82,490.15,983474.943828044,38921265.2795176,4570364715.06403,27550436.9792909,775573822.470522,719597866.055983,6132008355.32987
2006,7,"East of England","E12000006",4,3093.71,1922.34,44496436.2498012,92620909.1406188,8034742683.91345,75908503.0298059,1231582334.38594,535855462.07026,9970709375.43496
2006,7,"East of England","E12000006",5,3193.3,1984.22,21558104.7957851,35754042.323557,2163360397.09507,27802225.988503,482971242.145397,82112598.6458638,2792000506.18821
2006,7,"East of England","E12000006",6,32458.7,20168.9,349893632.355126,153076603.882293,8449143957.52924,144170231.180377,1457755429.86029,171228444.473607,10375374667.0817
2006,8,"Yorkshire and The Humber","E12000003",1,375.8,233.51,0,16267763.7596437,4080743972.07806,24452585.0284339,833208327.740993,952069245.605663,5906741894.2128
2006,8,"Yorkshire and The Humber","E12000003",2,3.5,2.17,0,282480.004275034,39004421.677404,621705.489938758,6817826.70454545,1180655.28563191,47907089.1617951
2006,8,"Yorkshire and The Humber","E12000003",3,416.87,259.03,1168702.90006363,15824343.8630896,1978868219.13152,16274923.8509604,341616824.619224,366324115.664519,2718908427.12932
2006,8,"Yorkshire and The Humber","E12000003",4,2920,1814.4,35467762.9518611,71546775.8912948,6922883819.12133,95675308.3865227,1034236634.61634,363144431.830609,8487486969.8461
2006,8,"Yorkshire and The Humber","E12000003",5,1900,1180.61,13982267.6828719,22837808.8043584,1334474523.1917,23811731.0106297,273256907.558664,55967711.7346823,1710348682.16075
2006,8,"Yorkshire and The Humber","E12000003",6,26490.5,16460.43,205116497.571021,105711229.133711,6006092933.75155,108972321.940917,1081137756.97486,149974701.488871,7451888943.56649
2006,9,"South East","E12000008",1,644,400.16,0,85217288.5349558,10736677519.2252,93068350.2097749,1626049979.37048,1310591642.30892,13851604779.6494
2006,9,"South East","E12000008",2,10.6,6.59,0,1172626.54845701,146596303.8356,1184034.61286089,17452818.9746878,7189280.53915136,173595064.510757
2006,9,"South East","E12000008",3,666,413.83,1604908.2731846,53765277.6535035,4962816373.62801,29121250.3355404,743891620.43665,439071768.372703,6228666290.42641
2006,9,"South East","E12000008",4,4558.89,2832.76,66607333.4849479,159093647.877645,12984969126.7374,117141035.353535,1809276804.61729,567184626.468921,15637665241.0547
2006,9,"South East","E12000008",5,3076.3,1911.52,27588985.4762119,43049742.7818211,2623660430.23107,28368857.862956,486341869.838629,76891149.8741131,3258312050.67478
2006,9,"South East","E12000008",6,38452.2,23893.09,369073484.04652,206179871.483148,11639151800.5291,140110486.840618,1911791520.90958,212335081.713652,14109568761.4304
2006,10,"West Midlands","E12000005",1,426.1,264.77,0,21229954.2546528,5684666343.55365,36251472.0283544,952619191.422095,1104828149.54416,7799595632.44403
2006,10,"West Midlands","E12000005",2,4.3,2.67,0,331604.989362125,57968140.1241748,715464.810506641,9273554.31778414,4141807.78006442,72430572.0218921
2006,10,"West Midlands","E12000005",3,541.28,336.34,1228029.37097351,18071467.1940865,2338561761.37606,12022970.4152748,377908104.668735,283259032.189513,3029823335.84367
2006,10,"West Midlands","E12000005",4,2984.89,1854.72,23226669.4379822,61634769.1357472,6808900876.19552,80523779.5027042,989156246.085361,362717847.334069,8302933518.2534
2006,10,"West Midlands","E12000005",5,2503.1,1555.35,19006560.3643634,28822207.757,1900186284.11511,31815894.7796969,357254087.939292,58911864.0011662,2376990338.4706
2006,10,"West Midlands","E12000005",6,26279.8,16329.51,163888458.722849,97214893.6585427,7100959957.30059,159094268.511137,1173476671.11697,145910376.910684,8676656167.54715
2006,11,"North East","E12000001",1,55.6,34.55,0,2536944.86697686,503773297.380796,2670825.19337071,87810139.7215263,78323755.8284618,675114962.991132
2006,11,"North East","E12000001",2,2.4,1.49,0,229476.730891593,27160718.9016146,176768.298138869,3612478.12773403,813397.260001591,31992839.3183807
2006,11,"North East","E12000001",3,346,214.99,287106.734172433,10317017.9899388,1882840768.97171,9297753.92955142,296094225.038276,192200188.710431,2390750294.84063
2006,11,"North East","E12000001",4,1415.71,879.68,10837171.2946393,28030857.1069952,3272916662.09959,42697275.6290762,463798541.579675,152352627.157401,3959795909.14062
2006,11,"North East","E12000001",5,1321.9,821.39,4487592.16282623,7277372.4053948,605205973.404882,15636192.646775,106604826.139046,18155687.6960704,752880052.29241
2006,11,"North East","E12000001",6,13014.8,8087.02,70703992.1103062,30387823.7071277,3203539059.72185,106461172.96793,502389439.351239,61070159.8617059,3903847655.64984
2007,1,"South West","E12000009",1,326.8,203.06,0,26342899.0321522,4193801337.6879,24635272.8192357,581820742.178179,597988872.484689,5424589124.20216
2007,1,"South West","E12000009",3,734.7,456.52,821494.037322039,27438776.2964289,2995398369.77054,17887686.2249463,510074517.940229,289666563.208363,3840465913.44051
2007,1,"South West","E12000009",4,4205.46,2613.15,27830256.613875,119126680.405184,7976237126.43164,85282926.8633679,1291209905.61993,414242059.497535,9886098698.81766
2007,1,"South West","E12000009",5,3295.5,2047.73,23938046.1465044,51867290.261125,2235449723.6735,34980112.6342162,466063572.086763,78601670.0354927,2866962381.95911
2007,1,"South West","E12000009",6,41500.400000273,25787.15,191862778.055655,204246081.622823,7348755214.42004,134789702.58217,1319924282.52058,168702516.204366,9176417797.34997
2007,2,"East Midlands","E12000004",1,195.4,121.42,0,12688897.4638113,2984496047.76853,15571486.2701821,517624479.290941,669420887.33049,4199801798.12396
2007,2,"East Midlands","E12000004",3,546.92,339.84,1072811.65493518,19424522.600513,3011939972.43597,13296709.1560288,523545709.245506,582460383.050485,4150667296.48851
2007,2,"East Midlands","E12000004",4,3307.04,2054.9,20749579.4870456,76332306.952398,6969133042.09665,61681671.4760797,1135286833.26871,591815857.703511,8834249711.49735
2007,2,"East Midlands","E12000004",5,2031,1262,12904026.4927822,24887928.3491907,1349038195.08421,18828596.0725612,288070091.22512,67147155.4393592,1747971991.72271
2007,2,"East Midlands","E12000004",6,25124.099999176,15611.39,175802601.331474,119764795.594105,5777976256.39217,112627380.906879,1008456850.60012,177161458.524716,7195986716.46571
2007,3,"Scotland","S92000003",1,407.04,252.92,51529.0702298576,13882512.1291657,3007830039.1961,27342758.0430287,516662620.701354,521244183.282132,4086962113.35178
2007,3,"Scotland","S92000003",3,2806.96,1744.16,3545689.92086216,45213531.7557961,4743825935.53647,53232183.1131194,789564699.8715,559930011.514008,6191766361.79089
2007,3,"Scotland","S92000003",4,7494.6,4656.93,16498043.3642528,56985250.3255985,6161790518.15522,110948883.147419,986028751.311093,396223584.236807,7711976987.17614
2007,3,"Scotland","S92000003",5,7320.3,4548.62,14585905.8100692,22743906.8340889,1888180488.44747,45760036.387497,468903547.035314,88140149.0296668,2513728171.23002
2007,3,"Scotland","S92000003",6,41549.399999831,25817.6,114326504.052086,63475265.2059473,5663431198.30191,166770023.863077,1044452841.15205,162486004.336985,7100615221.00931
2007,4,"Wales","W92000004",1,141.3,87.8,0,9849355.38952517,1679689654.91529,8258690.18680904,255134442.978008,206316795.228366,2159248938.698
2007,4,"Wales","W92000004",3,1546.6,961.01,1631965.57106498,27959088.361469,3168890852.42186,29053337.1982621,545980241.700966,283140501.719956,4055024021.40251
2007,4,"Wales","W92000004",4,2619.34,1627.58,7922830.42034519,35792225.9939454,4026349665.54696,49145837.1236976,566911050.651694,176139886.158584,4854338665.47488
2007,4,"Wales","W92000004",5,2981.8,1852.8,7587369.56815945,14914734.033308,1076012117.40504,23540083.3538386,252239909.642873,44638117.631159,1411344991.90043
2007,4,"Wales","W92000004",6,26572.199999385,16511.2,60608582.7692525,69131320.3225662,3910627644.72997,72000290.9163609,762229826.286984,99727700.5150546,4913716735.0362
2007,5,"North West","E12000002",1,615.8,382.64,0,31681986.5734113,8069196000.04722,44352626.5981667,1326338672.15462,1347868547.37085,10819437832.7443
2007,5,"North West","E12000002",2,21.7,13.48,0,862953.166010499,207404122.114352,1058341.78398155,30175237.5502068,13442101.8750497,252942756.489601
2007,5,"North West","E12000002",3,351.1,218.16,958662.970750815,9704339.15930963,1219307871.71667,9810345.70607651,198235757.861588,152905326.331723,1589963640.77537
2007,5,"North West","E12000002",4,3652.35,2269.47,35442032.436819,80620757.1221566,8936949761.20705,121507373.34591,1251585028.12326,463210869.77054,10853873789.5689
2007,5,"North West","E12000002",5,1984.4,1233.05,24039011.0234356,31976335.4497236,1801546270.47449,44610674.7991728,310053515.926054,52115159.9098763,2240301956.55932
2007,5,"North West","E12000002",6,30287.599999532,18819.84,172269835.984414,120058052.342756,7453084328.12251,134740226.850506,1189243866.99084,159599395.711855,9056725887.1767
2007,6,"London","E12000007",1,60.1,37.34,0,12870904.8531576,1000126272.5682,8992956.75753599,169331192.709576,136991144.528454,1328312471.41693
2007,6,"London","E12000007",4,1720.1,1068.82,175383159.535811,313967123.87159,8557953789.86718,261405861.95369,1557319543.86384,410983344.766563,11101629664.3229
2007,6,"London","E12000007",5,498.5,309.75,16311017.2871679,54494227.13441,996856078.211246,27952812.4698014,166189130.377968,22162402.006159,1267654623.26749
2007,6,"London","E12000007",6,12504.829999946,7770.14,145025682.740048,158278151.659931,4581683536.85688,85993247.3538287,761365311.312062,75239521.7319604,5662559768.91467
2007,7,"East of England","E12000006",1,265,164.66,0,31603558.9656407,3870756138.83669,26030095.8030104,703856662.714746,667921917.563927,5300168373.88402
2007,7,"East of England","E12000006",3,776.45,482.46,926180.605265251,38403012.5628828,4475596517.89798,26472971.3784001,820747060.852124,714900966.356478,6076120529.04786
2007,7,"East of England","E12000006",4,3129.11,1944.34,33280802.9855643,91991605.8344269,8007473236.85924,75200388.8230235,1318710165.25988,537476071.741032,10030851468.5176
2007,7,"East of England","E12000006",5,3255.6,2022.94,20646742.2027857,38198647.7552344,2259066513.81122,31340204.0932206,524700499.256592,84327442.4302076,2937633331.66495
2007,7,"East of England","E12000006",6,32517.200000127,20205.25,325710693.711972,172982601.574803,8601834349.63948,157998733.598037,1526106904.18866,167484868.067362,10626407481.3868
2007,8,"Yorkshire and The Humber","E12000003",1,380,236.12,0,16340203.8346059,4182635360.12189,22038021.703253,867690370.424223,967223668.463672,6055927624.54764
2007,8,"Yorkshire and The Humber","E12000003",2,3.5,2.17,0,243855.881651157,39103261.3288396,678768.492006681,7058734.17988945,1115132.62546727,48199752.5078541
2007,8,"Yorkshire and The Humber","E12000003",3,379.47,235.79,656519.364411835,12212001.8156466,1676787518.17511,13273573.2385369,323875703.671807,335548453.313897,2361697250.21499
2007,8,"Yorkshire and The Humber","E12000003",4,2951.9,1834.23,27600666.4827408,75972243.0381572,7033645306.09988,96242536.3999244,1120427033.31295,382332297.19687,8708619416.04778
2007,8,"Yorkshire and The Humber","E12000003",5,1928.5,1198.31,13276581.7913386,25000666.4012169,1387312333.80458,26523833.1558697,294642696.371689,57635890.0680029,1791115401.53454
2007,8,"Yorkshire and The Humber","E12000003",6,26491.40000005,16460.99,190592693.69184,121542085.907301,6121606888.59163,119378989.76378,1129353756.94345,147320048.197029,7639201751.13636
2007,9,"South East","E12000008",1,644,400.16,0,82835066.9589597,10774557146.5765,74675783.4247992,1665087105.67784,1330789722.39621,13927944825.0343
2007,9,"South East","E12000008",2,10.6,6.59,0,1117650.11085262,146915094.59755,824578.523920305,17060771.6560288,6592931.34345423,172511026.231806
2007,9,"South East","E12000008",3,669.3,415.88,1228782.34858427,55026946.072437,4900779636.92038,26562033.6609202,784511859.490575,455286324.738527,6222166800.88284
2007,9,"South East","E12000008",4,4555.99,2830.96,53805890.8163823,161165397.733486,12818770726.8614,113687120.248996,1881443303.76228,566209123.562147,15541275672.1683
2007,9,"South East","E12000008",5,3125,1941.78,25829626.1607214,47213315.8156367,2703055860.07839,31442575.822944,520437311.045743,77417167.5723773,3379566236.1643
2007,9,"South East","E12000008",6,38417.299999937,23871.4,341345411.204068,236923460.911775,11788020231.0681,152622733.846337,1985336922.18718,206381987.289977,14369285306.1573
2007,10,"West Midlands","E12000005",1,427,265.33,0,21505857.044858,5761935227.64555,30421520.1970492,994725540.655074,1112622012.13662,7921210157.67915
2007,10,"West Midlands","E12000005",2,3.2,1.99,0,275403.829137835,41914226.5419948,734198.530581404,6898499.63711922,2455614.2129961,52277942.7518293
2007,10,"West Midlands","E12000005",3,505.18,313.9,1050898.19205838,16683856.4657401,2167904425.40563,11454953.1361847,380534962.320051,278714168.19524,2855292365.52285
2007,10,"West Midlands","E12000005",4,3019.99,1876.53,17102586.861479,64043803.0650998,6899204914.05194,79085301.9615446,1061983505.76384,372319423.19355,8476636948.03597
2007,10,"West Midlands","E12000005",5,2506.51,1557.47,17698346.1218981,31579703.1652649,1930447181.43641,34859266.6487712,374814386.619393,58073170.5216535,2429773731.68844
2007,10,"West Midlands","E12000005",6,26309.700000278,16348.09,151911783.170037,112621536.435218,7196076805.96591,173146448.415503,1216276103.49409,141503890.090372,8839624830.99499
2007,11,"North East","E12000001",1,55.6,34.55,0,2059507.16565259,530231547.139704,2227702.40545216,97473926.9540881,82138857.5096437,714131541.174541
2007,11,"North East","E12000001",2,2.4,1.49,0,228614.88904796,27280514.9178796,234058.100691959,3816870.7249662,790082.170126461,32350140.8027122
2007,11,"North East","E12000001",3,345.6,214.75,191260.849141016,11835900.8390997,1882489795.22091,9266387.42245287,324116286.822457,192279319.399706,2419987689.70462
2007,11,"North East","E12000001",4,1416.41,880.12,8381799.75816233,28385611.6218782,3249529485.95825,42552186.8227054,494079660.936382,148163883.016931,3962710828.35615
2007,11,"North East","E12000001",5,1338.3,831.58,4129411.16361698,7873905.81603436,611490726.342721,16858502.9095085,111525314.05728,17993010.7098917,765741459.835436
2007,11,"North East","E12000001",6,13037.600000298,8101.19,64443900.3420648,35392796.3640465,3193053105.24823,113849923.801748,511107672.334131,58036269.5213702,3911439803.22287
2008,1,"South West","E12000009",1,326.8,203.06,0,28177431.5497495,4303166953.36734,26736009.0819613,623135545.290504,576674306.176927,5557890245.46648
2008,1,"South West","E12000009",3,735.8,457.2,1253139.91290861,31742496.570031,3126077796.17037,17887706.916607,518854141.314722,275269140.718206,3969831281.68993
2008,1,"South West","E12000009",4,4209.56,2615.7,35244179.1189454,122785797.094965,7953671583.71361,85211028.3568957,1291843458.19166,397501834.213195,9851013701.57033
2008,1,"South West","E12000009",5,3266.7,2029.83,26734447.6563942,47638612.4013142,2242053735.3619,31547860.6463161,468312925.281204,78699917.0892633,2868253050.78
2008,1,"South West","E12000009",6,41445.699999917,25753.16,214985774.946567,179086243.156651,7381224374.20305,122787092.557555,1339045218.47171,168577906.124061,9190720834.51303
2008,2,"East Midlands","E12000004",1,195.4,121.42,0,13717472.3365545,2896812003.40014,14498279.7959914,512681298.09413,633070287.148055,4070779340.77487
2008,2,"East Midlands","E12000004",3,557.22,346.24,1234495.86912431,19468161.4620616,3007034853.40611,12904966.8187783,539654449.042591,569148025.456335,4148210456.18587
2008,2,"East Midlands","E12000004",4,3301.44,2051.42,25832355.1583751,75675416.4056908,6879138278.52839,60050486.459079,1123371170.9243,554287856.082975,8692523208.40044
2008,2,"East Midlands","E12000004",5,2010.8,1249.45,14359858.1157148,22807753.4492047,1343946276.02313,16909018.9839912,287391212.859386,66955422.5675114,1738009683.88322
2008,2,"East Midlands","E12000004",6,25156.600000025,15631.59,195994630.346536,104713114.377046,5779236072.54741,102236154.652484,1019888956.49734,176445476.834161,7182519774.90845
2008,3,"Scotland","S92000003",1,406.74,252.74,58219.9952278692,15469989.7100931,3069341185.017,32477542.2035314,521114992.021594,514467028.155571,4152870737.10779
2008,3,"Scotland","S92000003",3,2806.96,1744.16,3980628.42996898,45762776.5598902,4647438657.57725,54448133.239382,795198528.021355,555179352.034121,6098027447.432
2008,3,"Scotland","S92000003",4,7464.5,4638.23,21120519.9758411,56651230.1658315,6090889621.43581,112023915.123181,976345528.849022,390033532.420663,7625943827.99451
2008,3,"Scotland","S92000003",5,7319.1,4547.88,16326420.1336359,21043464.6443269,1887231291.69137,41214134.5202242,470231791.546974,88705323.4476791,2508426005.85058
2008,3,"Scotland","S92000003",6,41644.999998764,25877,127916004.476022,56543022.2118202,5653580206.58946,151423478.897519,1055199783.54461,160844139.766369,7077590631.00978
2008,4,"Wales","W92000004",1,141.3,87.8,409.359341445956,10666790.0709854,1668198127.68432,9273285.38833214,260923279.050346,199121002.967669,2148182485.16166
2008,4,"Wales","W92000004",3,1546.6,961.01,1784588.40372226,28845069.3450251,3228522886.91541,29125858.0141971,546361374.299093,283972197.640778,4116827386.21451
2008,4,"Wales","W92000004",4,2617.54,1626.46,10373836.6067168,36232866.0746242,3951020819.68802,49085066.4742901,578602529.676688,169957756.800286,4784899038.71391
2008,4,"Wales","W92000004",5,2989.2,1857.4,8494545.97024879,13824444.571362,1077102688.56045,21288558.9144863,252514184.554732,44656032.9026318,1409385909.50366
2008,4,"Wales","W92000004",6,26563.600000543,16505.86,67158139.8293806,61449933.059124,3874485035.37764,64668239.9403597,762799144.036211,98312401.1834679,4861714753.5968
2008,5,"North West","E12000002",1,615.8,382.64,0,35543307.0866142,8111673152.66344,38704675.5696731,1272863460.01849,1386259886.51277,10845044481.851
2008,5,"North West","E12000002",2,21.3,13.24,0,904411.238367931,202277299.943331,1362097.72429015,30877201.8909568,13087672.9897399,248508683.786686
2008,5,"North West","E12000002",3,331.7,206.11,1114594.51801479,9372191.15366261,1205836985.50465,9127348.78310666,186891301.673228,146694602.272727,1557922429.38738
2008,5,"North West","E12000002",4,3665.35,2277.54,47134282.7263779,78035727.7872226,8896239815.7883,116367056.266404,1248538509.23109,451182516.478764,10790363625.5518
2008,5,"North West","E12000002",5,1978,1229.07,26475576.1040663,27405626.6557639,1775283007.35079,40044283.9598721,309730479.674993,51088391.9584379,2203551789.59986
2008,5,"North West","E12000002",6,30289.000000491,18820.71,188760183.299225,100858662.081496,7320505115.87698,120797244.787117,1188962305.58341,154248295.325172,8885371623.65419
2008,6,"London","E12000007",1,60.1,37.34,0,12470836.6887378,1053454130.50286,8764656.40658554,170202608.267717,144828310.29289,1389720542.15879
2008,6,"London","E12000007",4,1720.1,1068.82,177749761.766285,285906889.018134,8365981753.31067,259132081.767478,1391901426.79253,413438402.603794,10716360553.4926
2008,6,"London","E12000007",5,509.9,316.84,17841841.5134445,43494937.9127711,978376431.969355,25202732.042724,167225705.966986,21566839.7515912,1235866647.64343
2008,6,"London","E12000007",6,12505.699999965,7770.68,156783072.27218,124764049.738508,4439017473.88707,76523709.7215323,756863011.999255,71672478.2520441,5468840723.59841
2008,7,"East of England","E12000006",1,265,164.66,0,29999808.3691243,3836882374.80613,22989779.8109043,704186488.904796,655669219.756621,5249727671.64758
2008,7,"East of England","E12000006",3,769.15,477.93,1166096.47160582,37967728.6894536,4526587483.63308,23934947.3201503,850993237.443331,690077653.118289,6129561050.20431
2008,7,"East of England","E12000006",4,3116.21,1936.32,41053142.8209258,89702102.8692436,8022640980.00179,72790447.3499761,1328376189.08077,501924094.189931,10015433813.4917
2008,7,"East of England","E12000006",5,3250.6,2019.83,22952009.1275891,35801730.2225946,2257917906.94855,28049876.0782268,524264114.509586,84476287.0629993,2930509914.82196
2008,7,"East of England","E12000006",6,32252.10000055,20040.53,356106407.220343,148806932.711924,8412933887.36086,139630852.047124,1511297773.47641,163244355.011019,10375913800.6073
2008,8,"Yorkshire and The Humber","E12000003",1,380,236.12,818.718682891911,18147581.8718683,4144675979.40527,20249460.1527082,813577652.63362,963668300.002983,5960318974.06645
2008,8,"Yorkshire and The Humber","E12000003",2,3.5,2.17,0,270745.719995228,36077680.2225006,665186.187664042,6657410.96993558,1124123.49379623,44795146.5938917
2008,8,"Yorkshire and The Humber","E12000003",3,377.67,234.67,755336.211524696,12596716.960451,1691188917.24827,11571431.0054283,312864573.006144,324703815.989621,2352925454.20991
2008,8,"Yorkshire and The Humber","E12000003",4,2950.3,1833.23,35212067.1528275,74765458.3482462,6885891042.93426,90047774.9940349,1090309024.91947,366876893.193749,8507890194.38976
2008,8,"Yorkshire and The Humber","E12000003",5,1913.8,1189.18,14636302.630985,22600342.3994418,1369202046.86976,23676758.7530593,292362727.923796,56774039.8779668,1764615915.82402
2008,8,"Yorkshire and The Humber","E12000003",6,26470.300000348,16447.88,210666826.216976,104483440.292119,6081231328.73822,108111892.49738,1138881767.97873,144833999.784559,7577542429.291
2008,9,"South East","E12000008",1,644,400.16,0,83529227.809592,10681224558.9507,71132667.099141,1644733763.94357,1285346736.68277,13765966954.4858
2008,9,"South East","E12000008",2,10.6,6.59,0,1259962.56859938,148211551.539012,610923.332736817,16297482.3282033,7323666.0403245,173703585.808876
2008,9,"South East","E12000008",3,669.3,415.88,1536962.38964448,52233592.4451205,4808750597.26199,24191454.1577189,814639871.898115,445904646.489501,6145720162.25245
2008,9,"South East","E12000008",4,4559.49,2833.14,69091374.0008351,154822532.062753,12647272691.2953,108557144.103436,1876134286.08178,536593264.435696,15323379917.979
2008,9,"South East","E12000008",5,3076.3,1911.52,28267550.2644669,41914228.6145785,2645584831.11219,27786352.5612704,510527884.63007,75610458.9189788,3301423755.83709
2008,9,"South East","E12000008",6,38346.000000352,23827.1,374488802.901465,201121406.998067,11606227765.817,136408749.779217,1982234459.25562,201511005.56078,14127503387.4103
2008,10,"West Midlands","E12000005",1,427,265.33,0,24901942.7791696,5763440123.18063,30070809.4726796,943970064.945717,1069386532.52505,7831769472.90325
2008,10,"West Midlands","E12000005",2,3.2,1.99,0,292464.507277499,44959367.9163684,744169.798377475,6542608.41684562,2488222.53042233,55026833.1692913
2008,10,"West Midlands","E12000005",3,488.48,303.53,1061455.12705798,16200191.258053,2187947687.97721,10367680.2970651,371159637.914579,278970695.2398,2864645892.68671
2008,10,"West Midlands","E12000005",4,3035.39,1886.1,22274467.5718802,60628576.8984133,6875630994.57916,75558134.9543665,1057045480.9413,368166568.427881,8437029755.80112
2008,10,"West Midlands","E12000005",5,2508.7,1558.83,19478805.5931816,28132854.7899333,1910770125.04055,31288003.2425075,373668041.59978,57516175.7622522,2401375200.43502
2008,10,"West Midlands","E12000005",6,26341.599999932,16367.91,167476082.340067,95377755.9194325,7099715053.54907,156086301.834231,1220546008.5643,138891209.983878,8710616329.85092
2008,11,"North East","E12000001",1,55.6,34.55,0,2701385.0363875,510825854.136841,2454859.74409449,97850982.7606776,78985680.2523264,692818761.930327
2008,11,"North East","E12000001",2,2.4,1.49,0,257759.931997137,26152057.9813887,298331.991171558,3682096.30756383,733981.299212598,31124227.5113338
2008,11,"North East","E12000001",3,341,211.89,189442.406346934,11561308.4586018,1867648846.85934,9647780.95919828,321287816.899308,196976232.92472,2407121986.10117
